time,u,tank1,tank2
3.4000000000000004,5.666666666666666,1.1467485251679477,0.11662223398538597
3.5,5.833333333333333,1.12732922714546,0.10207493579748107
3.6,6.0,1.1201079806446355,-0.008769161341478848
3.7,6.166666666666666,1.1174226930011129,0.05544697974628512
3.8000000000000003,6.333333333333333,1.1164241438271396,0.07932634879399635
3.9000000000000004,6.5,1.1256377830400832,0.09779107317480265
4.0,6.666666666666666,1.1098940424232904,0.10465735259279092
4.1000000000000005,6.833333333333333,1.104039586113528,0.10721064242661572
4.2,7.0,1.1114475111151736,0.1081601069879375
4.3,7.166666666666666,1.181296929938643,0.09892821520546506
4.4,7.333333333333333,1.1976861266757637,-0.029109216659613735
4.5,7.5,1.127100929794097,0.05746830009155067
4.6000000000000005,7.666666666666666,1.0912682091333274,0.08007799555555238
4.7,7.833333333333333,1.3271524130006562,0.14599537504216079
4.800000000000001,8.0,1.4915478191523195,-0.05953165074671746
4.9,8.166666666666666,1.5526797792288172,0.0749103121734793
5.0,8.333333333333332,1.7000167339771013,0.10573388791013714
5.1000000000000005,8.5,1.8219000633596227,0.1651207161300457
5.2,8.666666666666666,1.9630731025395467,0.1392794652608201
5.300000000000001,8.833333333333332,2.1689289536717657,0.12008519688608385
5.4,9.0,2.331742996707105,0.13211754776432086
5.5,9.166666666666666,2.449796666245367,0.08866709426552899
5.6000000000000005,9.333333333333332,2.560790733790996,0.11084947522074859
5.7,9.5,2.6595746636999182,0.04241852774681721
5.800000000000001,9.666666666666666,2.7921579764424234,0.12240639283062195
5.9,9.833333333333332,2.966064780925805,0.18090550108665723
6.0,10.0,3.040318601900781,0.18348902031503395
6.1000000000000005,10.0,3.182950083605032,0.16527980794518585
6.2,10.0,3.274328762072941,0.2639430921129211
6.300000000000001,10.0,3.452083158255718,0.2335372385082157
6.4,10.0,3.633202291042268,0.12638094911501754
6.5,10.0,3.815572632415146,0.14404364076528026
6.6000000000000005,10.0,3.988823288326407,0.15061167685633275
6.7,10.0,4.101172950380088,0.23931869319294727
6.800000000000001,10.0,4.2100459297153705,0.1477007547992878
6.9,10.0,4.269701277229493,0.19031144473329684
7.0,10.0,4.426074098875437,0.10072207684570184
7.1000000000000005,10.0,4.570487417378191,0.29744645368144934
7.2,10.0,4.720038442462121,0.21724089795204296
7.300000000000001,10.0,4.88108493050714,0.532474240650624
7.4,10.0,4.9888963592839275,0.7263763617445615
7.5,10.0,5.172761426435835,0.549271733917707
7.6000000000000005,10.0,5.317813033004878,0.6655279527295634
7.7,10.0,5.448431493427531,0.8525332935628536
7.800000000000001,10.0,5.525758059246757,0.8358083369870497
7.9,10.0,5.707872005712183,0.6666447032943036
8.0,10.0,5.842687482768415,0.6995892235417158
8.1,10.0,5.94074466625289,0.6159903596010637
8.200000000000001,10.0,6.063472772574998,0.6903378939384499
8.3,10.0,6.137865236869397,0.7275696747586328
8.4,10.0,6.376397864443677,0.7797544946063355
8.5,10.0,6.522608193559232,0.827914782020805
8.6,10.0,6.567392904676324,0.9320882636736654
8.700000000000001,10.0,6.6798961059083,0.9420712642543798
8.8,10.0,6.846335934252088,1.1087278389338768
8.9,10.0,6.927398049739224,0.969416496416472
9.0,10.0,7.072561259051012,1.185991130771784
9.1,10.0,7.193636260984788,1.0652422828071952
9.200000000000001,10.0,7.229074167019205,1.17370004525251
9.3,10.0,7.366856548907622,0.9073123842925043
9.4,10.0,7.446847085523161,1.019122754234493
9.5,10.0,7.6395366133010345,1.137380151790803
9.600000000000001,10.0,7.720774964546323,1.1909402234562143
9.700000000000001,10.0,7.885173626775715,1.201272075018981
9.8,10.0,7.898382002623584,1.0996795210033863
9.9,10.0,8.047068045068256,1.3494501555277114
10.0,10.0,8.198207922271292,1.38481993392621
10.100000000000001,10.0,8.283165567697292,1.580086735957544
10.200000000000001,10.0,8.381852571000168,1.7964728966814945
10.3,10.0,8.504814881676861,1.5798043729821367
10.4,10.0,8.588879396044067,1.345874824088922
10.5,10.0,8.72557411628488,1.6902091018936667
10.600000000000001,10.0,8.785990277792768,1.8086680451866382
10.700000000000001,10.0,8.846796425132382,2.2169465467402723
10.8,10.0,8.974842305372981,2.0428800968833625
10.9,10.0,9.089552069360687,1.8823022792355752
11.0,10.0,9.275982346591027,1.7938350479155467
11.100000000000001,10.0,9.393232973356325,1.904712070609342
11.200000000000001,10.0,9.484758503968791,2.1376419023899316
11.3,10.0,9.557132959417645,2.2146740667593474
11.4,10.0,9.7086505405858,2.2529041522145565
11.5,10.0,9.851258392780233,2.1041760617896244
11.600000000000001,10.0,9.894703489363842,1.857170958591426
11.700000000000001,10.0,9.949198788440153,2.2829076010277265
11.8,10.0,9.988633290028833,2.0865782461384943
11.9,10.0,10.079977048096975,2.281950202526393
12.0,10.0,10.17145382774794,2.306676285749787
12.100000000000001,10.0,10.368414621780191,2.478815212768773
12.200000000000001,10.0,10.43207136507736,2.3319575749291186
12.3,10.0,10.48449759387505,2.603235803252534
12.4,10.0,10.599842364495789,2.608263544325069
12.5,10.0,10.681074225776866,2.859342090746491
12.600000000000001,10.0,10.787960720615047,2.8089335972863805
12.700000000000001,10.0,10.875632252420449,2.991472869503456
12.8,10.0,10.889063808546577,3.1264465078944728
12.9,10.0,11.037832842652513,2.9753535709783367
13.0,10.0,11.112323909026074,2.9958479298034852
13.100000000000001,10.0,11.207118817605934,2.8117697675324527
13.200000000000001,10.0,11.357388693695922,2.9158478537256207
13.3,10.0,11.48036265714521,3.136664478755978
13.4,10.0,11.458996955635152,3.4104763737169974
13.5,10.0,11.585241346990696,3.3589365282452297
13.600000000000001,10.0,11.699281210588982,3.387695752598689
13.700000000000001,10.0,11.856707502112956,3.3696352605153046
13.8,10.0,11.809813383057811,3.4683538477041367
13.9,10.0,11.907394877012168,3.361288886991706
14.0,10.0,12.010776175747703,3.4844200891300328
14.100000000000001,10.0,12.12589914481518,3.6260571613950305
14.200000000000001,10.0,12.159123732095301,3.7074811004621626
14.3,10.0,12.372762742879095,3.8911186932609816
14.4,10.0,12.35635680506755,4.093595465414801
14.5,10.0,12.503615448675301,3.660885508129082
14.600000000000001,10.0,12.500865190250552,3.6533376319323687
14.700000000000001,10.0,12.566937194131546,3.78472031008785
14.8,10.0,12.610676601024473,4.015690401476052
14.9,10.0,12.68445126013792,4.283692998287478
15.0,10.0,12.836489520055721,4.316257542349271
15.100000000000001,10.0,12.873856442414604,4.002478364580821
15.200000000000001,10.0,13.012356146956337,4.048740963391785
15.3,10.0,13.035103672631406,4.209718525933286
15.4,10.0,13.120242223575898,4.662562848346923
15.5,10.0,13.190241621258771,4.869297055520834
15.600000000000001,10.0,13.264196343066718,4.543604814095593
15.700000000000001,10.0,13.310867011902337,4.700456937511557
15.8,10.0,13.41448656503844,4.739613939764229
15.9,10.0,13.520113172213415,4.3995313518418895
16.0,10.0,13.521051572022202,4.752316430265196
16.1,10.0,13.617250114777724,4.682218702205288
16.2,10.0,13.720117150253389,4.857436349495806
16.3,10.0,13.815878967734283,4.980102414586246
16.400000000000002,10.0,13.880243766831448,5.313265701441458
16.5,10.0,13.952103210773354,5.398815730880083
16.6,10.0,14.017164649068329,5.277268960540691
16.7,10.0,14.098868103778518,5.251240582045136
16.8,10.0,14.119665333960953,4.982767794359628
16.900000000000002,10.0,14.194493690389336,5.045877995512991
17.0,10.0,14.327753859436816,5.0693461105147435
17.1,10.0,14.415647728173063,5.346451799424919
17.2,10.0,14.477086757385282,5.3153066998664045
17.3,10.0,14.51910334957726,5.552934039218994
17.400000000000002,10.0,14.59223736402804,5.756317482531001
17.5,10.0,14.619432927190642,5.3910393923882705
17.6,10.0,14.619960891169452,5.667360576037418
17.7,10.0,14.706421850539703,5.492149365810243
17.8,10.0,14.824837793120844,5.839148685709396
17.900000000000002,10.0,14.888041780233932,5.814824264586482
18.0,10.0,14.95946956544809,5.74826924842269
18.1,10.0,14.995615610413404,6.2602778512863555
18.2,10.0,15.114491402333911,6.153539280945485
18.3,10.0,15.139526552673699,5.979658125183063
18.400000000000002,10.0,15.22551577811663,6.068358145030189
18.5,10.0,15.257491670994904,5.995907522939431
18.6,10.0,15.374816753094104,6.093570552660695
18.7,10.0,15.475954929620936,6.39826631036104
18.8,10.0,15.523149059797996,6.473230424435544
18.900000000000002,10.0,15.550283594850018,6.299822388024825
19.0,10.0,15.74248804508417,6.350358505676105
19.1,10.0,15.73728138467879,6.503340256920791
19.200000000000003,10.0,15.792854993641102,6.6656624923823715
19.3,10.0,15.861445351804223,6.5055694675201154
19.400000000000002,10.0,15.886951314136237,6.580226814011023
19.5,10.0,15.925190820363968,7.05848191564956
19.6,10.0,15.939410536247646,6.900851956064172
19.700000000000003,10.0,16.021377941842573,6.784726036150517
19.8,10.0,16.109368037659276,6.89490287736854
19.900000000000002,10.0,16.247522521856176,6.897533324007406
20.0,10.0,16.29889655115553,6.802661889981164
20.1,10.0,16.346755338567096,6.882402573343254
20.200000000000003,10.0,16.32621223755934,7.027074395834675
20.3,10.0,16.424007643540115,6.946682531879234
20.400000000000002,10.0,16.604148159501545,7.252261635125675
20.5,10.0,16.61362533099726,7.116685131315328
20.6,10.0,16.550054792278335,6.884155526869536
20.700000000000003,10.0,16.631850045542393,7.066066083924848
20.8,10.0,16.662266370876768,7.047446584637634
20.900000000000002,10.0,16.75984159527371,7.337656479926531
21.0,10.0,16.786540890565792,7.656442825559068
21.1,10.0,16.86356398477364,7.631212106679974
21.200000000000003,10.0,17.0263951644866,7.650584706326689
21.3,10.0,16.971925944344697,7.341484940395096
21.400000000000002,10.0,16.93250114045022,7.418242499018505
21.5,10.0,17.090369922723117,7.6768245269186455
21.6,10.0,17.16824481504821,7.677131067833781
21.700000000000003,10.0,17.225958194740706,7.734754811960511
21.8,10.0,17.25700441051706,7.7753526549247205
21.900000000000002,10.0,17.35481386553062,7.838374135279498
22.0,10.0,17.38160026165501,7.7276198325395775
22.1,10.0,17.334051278035442,7.878133995565921
22.200000000000003,10.0,17.402634377494742,7.962858963358377
22.3,10.0,17.408967722597698,7.936854976238492
22.400000000000002,10.0,17.555097220946273,8.090129454989125
22.5,10.0,17.57109699737238,8.051276404763236
22.6,10.0,17.615386499003186,7.9409789467772365
22.700000000000003,10.0,17.766045388009108,8.264192253885424
22.8,10.0,17.764559542445983,8.288532536817625
22.900000000000002,10.0,17.879026525035567,8.125054435191926
23.0,10.0,17.950347013670637,8.131358296375076
23.1,10.0,17.98645315940553,8.411666256941901
23.200000000000003,10.0,18.028634442376045,8.295447320812247
23.3,10.0,18.005980108561065,8.453514368117032
23.400000000000002,10.0,18.112575392001713,8.67523737223161
23.5,10.0,18.152213839110296,8.460553403360928
23.6,10.0,18.13819888714691,8.476570763793429
23.700000000000003,10.0,18.267176723057496,8.559206640225609
23.8,10.0,18.31513833038103,8.551595723074763
23.900000000000002,10.0,18.265878586894562,8.903409016009846
24.0,10.0,18.343410483399584,8.928799510544758
24.1,10.0,18.35307152187633,8.804051775891924
24.200000000000003,10.0,18.423758781891543,8.738493253033587
24.3,10.0,18.574648963752715,8.819549255914144
24.400000000000002,10.0,18.602004003606876,9.070144741265437
24.5,10.0,18.593006311469725,9.38378505929429
24.6,10.0,18.66634010805189,9.279961070160565
24.700000000000003,10.0,18.684025003051033,8.915464548389764
24.8,10.0,18.6810163366575,9.326265791591778
24.900000000000002,10.0,18.7565772081393,9.258571995738528
25.0,10.0,18.899694728725482,9.32924901849912
25.1,10.0,18.818724883157042,9.403455721491746
25.200000000000003,10.0,18.91321996042932,9.37354041982318
25.3,10.0,19.00586858742252,9.669134824991625
25.400000000000002,10.0,19.059490758688835,9.673619803472615
25.5,10.0,19.021920907534103,9.493173363295963
25.6,10.0,19.151724594208964,9.579432021099608
25.700000000000003,10.0,19.22874817883554,9.745697530993915
25.8,10.0,19.151955565758247,9.79793994752622
25.900000000000002,10.0,19.123399518684284,9.606497677646294
26.0,10.0,19.275724990215807,9.7557621469962
26.1,10.0,19.380293427927274,9.878362240602439
26.200000000000003,10.0,19.304158665533556,9.856857512115571
26.3,10.0,19.496301303496427,9.609236803752387
26.400000000000002,10.0,19.558166370667294,9.823875429546952
26.5,10.0,19.523661716984606,10.009125347001957
26.6,10.0,19.491660922728233,10.260126472099529
26.700000000000003,10.0,19.642705432995946,10.190519270787837
26.8,10.0,19.622193066271386,10.087955513827717
26.900000000000002,10.0,19.595395433999443,10.193590612414143
27.0,10.0,19.700449993390766,10.23287200585834
27.1,10.0,19.768270384957138,10.132459649113983
27.200000000000003,10.0,19.735980274014487,10.421008986990424
27.3,10.0,19.80065256812626,10.489968904748501
27.400000000000002,10.0,19.805531643904004,10.64980171733943
27.5,10.0,19.8552707686216,10.747576870609423
27.6,10.0,19.845011847527896,10.573066372179689
27.700000000000003,10.0,20.032896152472933,10.651947406099021
27.8,10.0,20.03566796488592,10.633355256846666
27.900000000000002,10.0,20.036698689099794,10.626441593305591
28.0,10.0,20.132931563543636,10.748475150326735
28.1,10.0,20.22622640657049,10.69800487292506
28.200000000000003,10.0,20.30884375629529,10.640897195052078
28.3,10.0,20.262886113790955,10.552566461090525
28.400000000000002,10.0,20.332060968237826,10.663494241596014
28.5,10.0,20.329029403927873,10.87727303012819
28.6,10.0,20.385411842594014,10.918428824009505
28.700000000000003,10.0,20.339283463526403,11.087092332668874
28.8,10.0,20.4467346640201,10.996452082240715
28.900000000000002,10.0,20.534616186873276,10.79980235937674
29.0,10.0,20.500201035091298,11.320943790168474
29.1,10.0,20.477818481955033,11.24635622381467
29.200000000000003,10.0,20.622854665592794,11.094015676782364
29.3,10.0,20.60969300576086,11.276990403294196
29.400000000000002,10.0,20.70064831025802,11.34503125636895
29.5,10.0,20.676961131761995,11.351162962112829
29.6,10.0,20.716077629262212,11.113819118739972
29.700000000000003,10.0,20.76896329852862,11.361034169338728
29.8,10.0,20.721534613252064,11.548812974197052
29.900000000000002,10.0,20.732652692730884,11.589885391447133
30.0,10.0,20.775126889969233,11.73934797771851
30.1,10.0,20.771751397060378,11.622397767786774
30.200000000000003,9.916666666666666,20.933440491748783,11.837702638167663
30.3,9.833333333333334,20.936056330710805,11.5918771495832
30.400000000000002,9.75,20.99453880878462,11.835938221560552
30.5,9.666666666666666,20.99711614392513,11.984204354122479
30.6,9.583333333333334,21.045999344988687,11.713449887655587
30.700000000000003,9.5,21.112101812777393,11.996165682486959
30.8,9.416666666666666,21.184607424976456,11.986276670982052
30.900000000000002,9.333333333333334,21.1732294748947,11.857994883039284
31.0,9.25,21.16899847838189,11.96365145172387
31.1,9.166666666666666,21.177010102001496,12.156300173124153
31.200000000000003,9.083333333333334,21.247084011768326,11.921219702931321
31.3,9.0,21.225216851524593,12.198031286907321
31.400000000000002,8.916666666666666,21.217085344700287,12.387230878839343
31.5,8.833333333333334,21.2428164453121,12.275472284870613
31.6,8.75,21.25238479428333,12.205158935722698
31.700000000000003,8.666666666666666,21.323037586844233,12.418636238332244
31.8,8.583333333333334,21.416405197624407,12.459679921870473
31.900000000000002,8.5,21.316935385595443,12.149053790942505
32.0,8.416666666666666,21.308701488291952,12.138979125495664
32.1,8.333333333333334,21.29605467802709,12.413196578672443
32.2,8.25,21.28176688505297,12.563091682925359
32.300000000000004,8.166666666666666,21.362718467465854,12.542151898888763
32.4,8.083333333333334,21.364066188932203,12.428930696459334
32.5,8.0,21.29747263864457,12.65520719195289
32.6,7.916666666666667,21.263124248878068,12.720180292365068
32.7,7.833333333333334,21.33661611188072,12.447207414579927
32.800000000000004,7.75,21.38311466236662,12.527814133407292
32.9,7.666666666666667,21.275801113556117,12.663223040231276
33.0,7.583333333333334,21.274235408817532,12.684821224041455
33.1,7.5,21.31199302298007,12.702437668484686
33.2,7.416666666666667,21.22059899375032,12.833592974203514
33.300000000000004,7.333333333333334,21.22495311036337,13.035723638018542
33.4,7.25,21.14030759804738,12.775414239242503
33.5,7.166666666666667,21.15675617241856,12.793635277421252
33.6,7.083333333333334,21.14370280969981,12.877090611909825
33.7,7.0,21.07175408237852,12.927294171893012
33.800000000000004,6.916666666666667,21.016244402235177,13.032227463445796
33.9,6.833333333333334,21.053112365666795,13.109587719445322
34.0,6.75,21.00931230657353,13.176694685842124
34.1,6.666666666666667,21.021779724432065,12.80866571589801
34.2,6.583333333333334,20.949736177615645,12.882679820187613
34.300000000000004,6.5,20.903776196967833,13.149826628095536
34.4,6.416666666666667,20.94419530493548,13.076638390028648
34.5,6.333333333333334,20.95922552598877,13.174027130391954
34.6,6.25,20.811455309315136,13.277336751912726
34.7,6.166666666666667,20.746920621495544,13.258243641053621
34.800000000000004,6.083333333333334,20.674998002852835,13.366163198357263
34.9,6.0,20.62908299047062,13.243349785906117
35.0,5.916666666666667,20.602424107261914,13.283945107809952
35.1,5.833333333333334,20.51583108165667,13.404475404722676
35.2,5.75,20.47404570106854,13.363031085080934
35.300000000000004,5.666666666666667,20.420167582814667,13.433884260592288
35.4,5.583333333333334,20.36179266763986,13.34521216451612
35.5,5.5,20.33050045374446,13.494352842370942
35.6,5.416666666666667,20.338034071112496,13.444377640845863
35.7,5.333333333333334,20.20664609067902,13.42579389756518
35.800000000000004,5.25,20.186543125727624,13.725602048063791
35.9,5.166666666666667,20.102387979273338,13.769993782943937
36.0,5.083333333333334,19.94648963863583,13.470197615038842
36.1,5.0,19.90768730937615,13.559999762085422
36.2,5.0,19.864503425496924,13.660488238352738
36.300000000000004,5.0,19.790935342780536,13.89913995157398
36.4,5.0,19.6964836542541,13.700336039568338
36.5,5.0,19.565511325744275,13.683918710749653
36.6,5.0,19.526393006812228,13.965362544593434
36.7,5.0,19.463921701223178,13.887905829526563
36.800000000000004,5.0,19.402351329451374,13.954952420016763
36.9,5.0,19.30277614226991,13.778600178856104
37.0,5.0,19.275333142223783,13.617172368462196
37.1,5.0,19.226788371508142,13.921372378695084
37.2,5.0,19.10330199815284,13.92905743142114
37.300000000000004,5.0,19.06696740123805,13.749800968601953
37.4,5.0,19.043871084585064,13.922766761605098
37.5,5.0,18.891508119428945,14.130860084800979
37.6,5.0,18.786925739364612,14.07405209547936
37.7,5.0,18.72886589107687,13.861228336410027
37.800000000000004,5.0,18.736030673757558,13.87793743315057
37.9,5.0,18.62367545672928,13.874565907103085
38.0,5.0,18.543555288743896,13.959576804855518
38.1,5.0,18.504176900436516,14.19247303661897
38.2,5.0,18.403269049607403,14.288662624522214
38.300000000000004,5.0,18.31782073215713,14.142317395889513
38.400000000000006,5.0,18.257291103925624,14.183747152189406
38.5,5.0,18.22519763994883,14.007454012094913
38.6,5.0,18.16533859198134,14.267786375258236
38.7,5.0,18.066399776465797,14.124969409518739
38.800000000000004,5.0,18.0200234991271,14.138956306157061
38.900000000000006,5.0,17.97402317224362,14.124987545688402
39.0,5.0,17.889822810006805,14.273152476348281
39.1,5.0,17.839342204529295,14.280324188195426
39.2,5.0,17.72472093202762,14.273406096911199
39.300000000000004,5.0,17.672512987266945,14.318758335384649
39.400000000000006,5.0,17.62434410063861,14.287698191845886
39.5,5.0,17.54892229830697,14.218638434683236
39.6,5.0,17.511291040946208,14.231297757994609
39.7,5.0,17.47812759004573,14.111400777973472
39.800000000000004,5.0,17.427455616499824,14.14349564338269
39.900000000000006,5.0,17.331933100015423,14.270449925529826
40.0,5.0,17.267657287218466,14.394338727624733
40.1,5.0,17.215000851672112,14.382898176376113
40.2,5.0,17.099570476531767,14.340304065012308
40.300000000000004,5.0,17.075816536451942,14.410729679782792
40.400000000000006,5.0,17.047813494992607,14.408163222326845
40.5,5.0,16.97030559065221,14.48388853331307
40.6,5.0,16.883973801834674,14.416198104119513
40.7,5.0,16.82311564656208,14.391026788741007
40.800000000000004,5.0,16.800484975757197,14.458346273163057
40.900000000000006,5.0,16.763314673413927,14.579229239342608
41.0,5.0,16.701567755903117,14.53791606304632
41.1,5.0,16.601926918547345,14.44587370232308
41.2,5.0,16.536119669848468,14.344552181773995
41.300000000000004,5.0,16.51164863264386,14.278119955405241
41.400000000000006,5.0,16.425869177914517,14.397190899538204
41.5,5.0,16.393971290226215,14.431883578048705
41.6,5.0,16.324600010113485,14.26267015195338
41.7,5.0,16.279633736682122,14.324351033451839
41.800000000000004,5.0,16.2149878148471,14.47189210973392
41.900000000000006,5.0,16.123853914789105,14.478831835531027
42.0,5.0,16.032455172790158,14.606016904165367
42.1,5.0,15.998467700891053,14.528707387229154
42.2,5.0,15.985829143501435,14.365769698561934
42.300000000000004,5.0,15.933204583410575,14.487294025403001
42.400000000000006,5.0,15.836955979467248,14.503729099068776
42.5,5.0,15.791580082311187,14.55776542903117
42.6,5.0,15.784291592123758,14.539519504650356
42.7,5.0,15.685731709227436,14.513564670033873
42.800000000000004,5.0,15.591571546474535,14.455988328461668
42.900000000000006,5.0,15.585312091615418,14.357898358540352
43.0,5.0,15.544644619110016,14.446027158415077
43.1,5.0,15.47201228735676,14.42128891789865
43.2,5.0,15.435418320562837,14.479184486227963
43.300000000000004,5.0,15.354715800771382,14.270674475385619
43.400000000000006,5.0,15.363045654562496,14.566951490689181
43.5,5.0,15.279878557076538,14.533350468069669
43.6,5.0,15.258537057721204,14.655045041525213
43.7,5.0,15.22184614576621,14.470259283845387
43.800000000000004,5.0,15.11235269899652,14.47822465404484
43.900000000000006,5.0,15.07163654291131,14.385337060940625
44.0,5.0,15.066080820760275,14.417890658960912
44.1,5.0,14.996920160785777,14.362901303974745
44.2,5.0,14.95203220841084,14.44788755018465
44.300000000000004,5.0,14.877830451982478,14.421980721873267
44.400000000000006,5.0,14.811898003014143,14.546536453011232
44.5,5.0,14.710700736875172,14.45866423347712
44.6,5.0,14.68265455168907,14.560177557828743
44.7,5.0,14.662640357990472,14.530831518161767
44.800000000000004,5.0,14.645612934995768,14.481579084471537
44.900000000000006,5.0,14.600941293434925,14.492018986148281
45.0,5.0,14.574744769225116,14.371296693559495
45.1,5.0,14.469153758099367,14.498934248880735
45.2,5.0,14.42988875898728,14.59432225543863
45.300000000000004,5.0,14.386532827022236,14.466848869343336
45.400000000000006,5.0,14.351240602650812,14.400276787657152
45.5,5.0,14.318946942912197,14.480955889265045
45.6,5.0,14.220673614264426,14.348012860123017
45.7,5.0,14.212884640429323,14.24106700479634
45.800000000000004,5.0,14.152478484061001,14.488846964461265
45.900000000000006,5.0,14.082091098219268,14.370117147806534
46.0,5.0,14.046331935432642,14.30679644370126
46.1,5.0,13.994694722290884,14.225740297182217
46.2,5.0,13.95632302652712,14.3777130366814
46.300000000000004,5.0,13.961224072748127,14.453395430688634
46.400000000000006,5.0,13.886366900297658,14.270669534342098
46.5,5.0,13.82019072878844,14.288985842134078
46.6,5.0,13.757242668182,14.353306685501446
46.7,5.0,13.753004764662519,14.233450603970983
46.800000000000004,5.0,13.713089024816082,14.323070431901852
46.900000000000006,5.0,13.69824598587821,14.279716726016858
47.0,5.0,13.64480166882971,14.33068996049052
47.1,5.0,13.57700310765967,14.52217409371438
47.2,5.0,13.523036705381617,14.27707560157529
47.300000000000004,5.0,13.502968796996813,14.262613120769792
47.400000000000006,5.0,13.485921399696686,14.132630645750424
47.5,5.0,13.42207241249212,14.362259265216812
47.6,5.0,13.369574696010275,14.39013904806613
47.7,5.0,13.31171309606728,14.27590193742091
47.800000000000004,5.0,13.27102680420657,14.31968643688072
47.900000000000006,5.0,13.246312269332488,14.125099011908508
48.0,5.0,13.217952021768761,14.26360896709219
48.1,5.0,13.159481205030243,14.276775345557482
48.2,5.0,13.137738288253106,14.262501467778245
48.300000000000004,5.0,13.110483064504322,14.19009888058522
48.400000000000006,5.0,13.081178038163069,14.07691067439159
48.5,5.0,13.031940855659292,14.236104726798212
48.6,5.0,12.956121797574976,14.343227310161724
48.7,5.0,12.899172898956941,14.277627289579575
48.800000000000004,5.0,12.906750798600232,14.1861385990327
48.900000000000006,5.0,12.871228875005281,14.247967268992646
49.0,5.0,12.810094922456157,14.108014531599629
49.1,5.0,12.80653161188261,14.00804701010047
49.2,5.0,12.76686672569446,14.09547762496635
49.300000000000004,5.0,12.70419217399008,14.11840455289512
49.400000000000006,5.0,12.661716141273375,14.05983543114125
49.5,5.0,12.588411279592297,13.999716122705143
49.6,5.0,12.58990706231767,13.986945157971363
49.7,5.0,12.552123447004496,14.125970541104262
49.800000000000004,5.0,12.518903340383018,14.254348094319509
49.900000000000006,5.0,12.48738021689312,14.167897054854336
50.0,5.0,12.46607309136296,14.212429104188885
50.1,5.0,12.438979920640689,14.085214375631141
50.2,5.0,12.428905073236429,13.999568560142338
50.300000000000004,5.0,12.367648893530832,13.977305326454289
50.400000000000006,5.0,12.306530377615182,13.786912314918299
50.5,5.0,12.283802889284742,13.821547452662442
50.6,5.0,12.22742666643197,13.901521563661515
50.7,5.0,12.235217520882443,14.01752531137096
50.800000000000004,5.0,12.18060486849971,13.888133121270467
50.900000000000006,5.0,12.169881605011911,13.935867022552186
51.0,5.0,12.098799346751377,13.829012850419522
51.1,5.0,12.034026912177112,13.894712682213145
51.2,5.0,12.00035572121859,13.890388898424092
51.300000000000004,5.0,11.96866485782447,13.869611141213591
51.400000000000006,5.0,11.90895552062641,13.909809534066216
51.5,5.0,11.896337007508789,13.857662967108153
51.6,5.0,11.929984532123337,13.780762027367471
51.7,5.0,11.875401963910916,13.780920575035505
51.800000000000004,5.0,11.807180133463836,13.742639696434676
51.900000000000006,5.0,11.829736006620447,13.718819636843165
52.0,5.0,11.79019882271261,13.777056639285258
52.1,5.0,11.71798679928206,13.76995773302378
52.2,5.0,11.681549128045326,13.815242733766993
52.300000000000004,5.0,11.667999441253775,13.602043366133838
52.400000000000006,5.0,11.65337590524963,13.743217256419731
52.5,5.0,11.590428253401363,13.766959202924285
52.6,5.0,11.586190501882406,13.526578932285299
52.7,5.0,11.546274818558777,13.657645351101683
52.800000000000004,5.0,11.502676923620598,13.572194191307288
52.900000000000006,5.0,11.47687968207449,13.482908629104857
53.0,5.0,11.45770177897569,13.4113671267331
53.1,5.0,11.440985338415079,13.384763753991844
53.2,5.0,11.40601429756968,13.672004771714917
53.300000000000004,5.0,11.354670154898528,13.54877899833558
53.400000000000006,5.0,11.325992399120063,13.54129618496336
53.5,5.0,11.305743350025306,13.567268508265899
53.6,5.0,11.240703798836808,13.663191189193716
53.7,5.0,11.226103196094604,13.535916626733476
53.800000000000004,5.0,11.230258785236948,13.469418479464343
53.900000000000006,5.0,11.20304920267305,13.617219787316506
54.0,5.0,11.135421312405574,13.461311979535424
54.1,5.0,11.11027325270812,13.345826457780149
54.2,5.0,11.110506671927409,13.504166232038221
54.300000000000004,5.0,11.043498757990115,13.448026841023642
54.400000000000006,5.0,10.999411324242079,13.379226091544611
54.5,5.0,10.992601961151099,13.267377262189349
54.6,5.0,10.970899918170034,13.417484415318532
54.7,5.0,10.92448997570974,13.406208442634162
54.800000000000004,5.0,10.907232007156667,13.191146269226428
54.900000000000006,5.0,10.948739266143209,13.254947785817254
55.0,5.0,10.868324536206051,13.345767685935195
55.1,5.0,10.857591489317358,13.341200074074534
55.2,5.0,10.853600306052215,13.310746688122583
55.300000000000004,5.0,10.832946229438546,13.098138174315093
55.400000000000006,5.0,10.796510942020653,13.229946820082638
55.5,5.0,10.763792223661738,13.240621254342935
55.6,5.0,10.770795382083548,13.033721543819144
55.7,5.0,10.696719899597191,13.167653061159527
55.800000000000004,5.0,10.66917424279322,13.112022191905456
55.900000000000006,5.0,10.658931134232951,12.755861770782115
56.0,5.0,10.664707098096214,12.8247043462802
56.1,5.0,10.628515107929795,13.080343114123687
56.2,5.0,10.615056779928212,12.887855996299182
56.300000000000004,5.0,10.600467216539434,12.979222175189802
56.400000000000006,5.0,10.537532197724014,13.156971923288564
56.5,5.0,10.48537434888436,13.040955598447164
56.6,5.0,10.485148885921374,12.710265079322749
56.7,5.0,10.504234963435135,12.903598382735
56.800000000000004,5.0,10.47299246276689,12.889226537871973
